     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/03/2017-06/09/2017,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R240,GRAND ST-CHRISTIE ST          ,00050305,00011142,00000360,00005247,00000068,00017642,00058071,00000000,00000000,00000000,00000107,00000544,00001564,00000061,00002748,00000787,00000707,00000000,00000994,00000000,00000000,00000000,00006735,00000000,00000065,00000000,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00013938,00001178,00000063,00000374,00000011,00005111,00013519,00000000,00000000,00000000,00000014,00000363,00000196,00000005,00001813,00000522,00000402,00000000,00000185,00000000,00000000,00000000,00002156,00000000,00000011,00000000,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00008708,00000828,00000075,00000245,00000005,00004590,00004763,00000000,00000000,00000000,00000003,00000171,00000263,00000000,00000260,00000107,00000030,00000000,00000050,00000000,00000000,00000000,00001730,00000000,00000029,00000000,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00016006,00001051,00000216,00000271,00000001,00019108,00007640,00000000,00000000,00000000,00000010,00000074,00000796,00000004,00000946,00000049,00000086,00000000,00000106,00000000,00000000,00000000,00003646,00000000,00000025,00000000,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00019472,00001255,00000275,00000389,00000017,00021711,00008826,00000000,00000000,00000000,00000003,00000079,00000928,00000015,00001005,00000062,00000092,00000000,00000077,00000000,00000000,00000000,00004440,00000000,00000023,00000000,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00009478,00000562,00000077,00000068,00000013,00009174,00003495,00000000,00000000,00000000,00000012,00000079,00000365,00000001,00000356,00000022,00000064,00000000,00000024,00000000,00000000,00000000,00001962,00000000,00000013,00000000,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00001141,00000057,00000002,00000021,00000001,00000607,00001045,00000000,00000000,00000000,00000001,00000016,00000024,00000000,00000109,00000027,00000043,00000000,00000022,00000000,00000000,00000000,00000003,00000000,00000002,00000000,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00005119,00000557,00000050,00000189,00000000,00002369,00002236,00000000,00000000,00000000,00000003,00000073,00000197,00000005,00000072,00000079,00000024,00000000,00000018,00000000,00000000,00000000,00000526,00000000,00000013,00000000,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00054708,00002704,00000245,00000611,00000054,00022983,00038353,00000000,00000000,00000000,00000053,00000731,00000829,00000035,00004664,00001081,00000812,00000000,00001004,00000000,00000000,00000000,00007489,00000000,00000025,00000000,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00021569,00000732,00000099,00000175,00000007,00012415,00021758,00000000,00000000,00000000,00000018,00000268,00000238,00000008,00002631,00000544,00000453,00000000,00000434,00000000,00000000,00000000,00002073,00000000,00000023,00000000,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00012489,00000656,00000081,00000331,00000003,00009679,00012216,00000000,00000000,00000000,00000019,00000072,00000267,00000015,00001069,00000201,00000180,00000000,00000181,00000000,00000000,00000000,00002951,00000000,00000034,00000000,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00017866,00002843,00000200,00000590,00000020,00010079,00017025,00000000,00000000,00000000,00000050,00000357,00000339,00000042,00001717,00000713,00000391,00000000,00000335,00000000,00000000,00000000,00002005,00000000,00000005,00000000,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00022380,00001296,00000080,00000251,00000014,00012507,00014589,00000000,00000000,00000000,00000033,00000360,00000150,00000031,00001925,00000633,00000443,00000000,00000898,00000000,00000000,00000000,00001271,00000000,00000006,00000000,                                                                                                    
R253,174TH-175TH ST-GRAND CONCOU   ,00011062,00000713,00000124,00000161,00000005,00011532,00006124,00000000,00000000,00000000,00000004,00000064,00000308,00000011,00000634,00000049,00000127,00000000,00000116,00000000,00000000,00000000,00002067,00000000,00000006,00000000,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00029881,00002698,00000285,00001067,00000006,00022263,00039344,00000000,00000000,00000000,00000034,00000400,00000587,00000003,00002235,00000408,00000443,00000000,00000362,00000000,00000000,00000000,00005328,00000000,00000124,00000000,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00010822,00001023,00000086,00000279,00000004,00004627,00008318,00000000,00000000,00000000,00000006,00000173,00000314,00000003,00000910,00000210,00000117,00000000,00000127,00000000,00000000,00000000,00003345,00000000,00000044,00000000,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00020337,00000965,00000107,00000462,00000011,00010396,00017968,00000000,00000000,00000000,00000009,00000220,00000251,00000016,00001911,00000421,00000410,00000000,00000417,00000000,00000000,00000000,00001487,00000000,00000030,00000000,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00030002,00003980,00000270,00001496,00000048,00013541,00026588,00000000,00000000,00000000,00000052,00000366,00000961,00000023,00002501,00000566,00000367,00000000,00000482,00000000,00000000,00000000,00005214,00000000,00000034,00000000,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00031522,00002053,00000221,00000586,00000041,00016110,00029975,00000000,00000000,00000000,00000028,00000492,00000505,00000003,00003681,00000929,00000902,00000000,00000508,00000000,00000000,00000000,00004616,00000000,00000069,00000000,                                                                                                    
R259,ROOSEVELT ISLAND              ,00012212,00001964,00000191,00000612,00000028,00007275,00016884,00000000,00000000,00000000,00000028,00000127,00000277,00000014,00001891,00000252,00000397,00000000,00000302,00000000,00000000,00000000,00001691,00000000,00000024,00000000,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00020858,00002162,00000417,00000460,00000011,00024062,00013217,00000000,00000000,00000000,00000013,00000082,00001503,00000007,00001327,00000152,00000195,00000000,00000165,00000000,00000000,00000000,00003472,00000000,00000027,00000000,                                                                                                    
