     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/28/2019-01/03/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R232,45TH STREET-4TH AVENUE        ,00015202,00000885,00000075,00000351,00000002,00008228,00006783,00000004,00000049,00000349,00000009,00000479,00000092,00000167,00000000,00000135,00000000,00000000,00000000,00002313,00000000,00000081,00000000,00000232,00000145,00000119,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00016216,00001028,00000128,00000278,00000005,00008621,00008105,00000015,00000061,00000442,00000007,00000551,00000102,00000122,00000000,00000149,00000000,00000000,00000000,00002692,00000000,00000091,00000000,00000267,00000132,00000183,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00007344,00000669,00000108,00000145,00000000,00002959,00003102,00000003,00000043,00000287,00000003,00000084,00000106,00000044,00000000,00000044,00000000,00000000,00000000,00000981,00000000,00000022,00000000,00000240,00000056,00000057,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00053582,00000983,00000116,00000240,00000015,00028724,00024763,00000029,00000418,00000277,00000012,00003619,00001291,00000847,00000000,00001882,00000000,00000000,00000001,00001875,00000000,00000044,00000000,00000239,00000145,00000170,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00019368,00000718,00000103,00000171,00000007,00012115,00010906,00000023,00000076,00000369,00000006,00001254,00000189,00000304,00000000,00000380,00000000,00000002,00000000,00001638,00000000,00000058,00000000,00000197,00000157,00000133,                                                                                                    
R237,182ND STREET-183RD STREET     ,00009488,00000494,00000083,00000100,00000004,00007268,00003030,00000000,00000018,00000329,00000001,00000283,00000030,00000048,00000000,00000063,00000000,00000000,00000000,00001458,00000000,00000007,00000000,00000330,00000311,00000145,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00024828,00001322,00000244,00000420,00000003,00014600,00018243,00000009,00000131,00000597,00000008,00001802,00000339,00000426,00000000,00000426,00000000,00000000,00000000,00002361,00000000,00000141,00000000,00000218,00000141,00000185,                                                                                                    
R239,GREENPOINT AVE                ,00018594,00000940,00000104,00000332,00000004,00009572,00010493,00000004,00000101,00000223,00000006,00001467,00000396,00000284,00000000,00000484,00000000,00000000,00000000,00000689,00000000,00000013,00000000,00000100,00000087,00000084,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00056115,00009882,00000359,00005238,00000031,00023564,00042970,00000080,00000310,00001996,00000048,00002145,00000881,00000579,00000000,00001723,00000000,00000000,00000000,00004010,00000000,00000094,00000000,00000799,00000174,00001692,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00011026,00000890,00000046,00000274,00000010,00004300,00007323,00000019,00000154,00000181,00000006,00001157,00000431,00000250,00000000,00000274,00000000,00000000,00000000,00001303,00000000,00000026,00000000,00000048,00000064,00000054,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00007126,00000630,00000072,00000282,00000001,00003321,00003498,00000004,00000042,00000276,00000001,00000187,00000088,00000039,00000000,00000037,00000000,00000000,00000000,00001192,00000000,00000045,00000000,00000231,00000046,00000105,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00012409,00000749,00000184,00000227,00000000,00011539,00004987,00000013,00000024,00000645,00000003,00000592,00000058,00000059,00000000,00000063,00000000,00000000,00000000,00002132,00000000,00000010,00000000,00000510,00000526,00000302,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00013776,00000951,00000228,00000296,00000004,00013085,00005382,00000005,00000020,00000836,00000000,00000624,00000192,00000155,00000000,00000097,00000000,00000000,00000000,00002342,00000000,00000020,00000000,00000588,00000487,00000323,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00008313,00000334,00000038,00000065,00000000,00006369,00002655,00000006,00000055,00000243,00000000,00000137,00000034,00000036,00000000,00000035,00000000,00000000,00000000,00001111,00000000,00000007,00000000,00000214,00000167,00000138,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00010047,00000413,00000057,00000105,00000015,00005667,00006629,00000010,00000090,00000155,00000005,00000813,00000260,00000228,00000000,00000158,00000000,00000000,00000000,00001062,00000000,00000020,00000000,00000070,00000050,00000050,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00004812,00000555,00000045,00000155,00000000,00002028,00001689,00000001,00000032,00000178,00000004,00000063,00000075,00000013,00000000,00000022,00000000,00000000,00000000,00000595,00000000,00000014,00000000,00000187,00000033,00000042,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00033362,00001610,00000151,00000362,00000008,00012957,00014834,00000020,00000262,00000492,00000021,00002199,00000765,00000432,00000000,00000938,00000000,00000000,00000000,00003111,00000000,00000034,00000000,00000218,00000150,00000156,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00015925,00000454,00000062,00000162,00000003,00007997,00009498,00000005,00000125,00000223,00000003,00001366,00000273,00000244,00000000,00000416,00000000,00000000,00000000,00000735,00000000,00000025,00000000,00000073,00000077,00000075,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00009093,00000403,00000095,00000186,00000001,00006195,00005730,00000015,00000033,00000225,00000010,00000569,00000114,00000124,00000000,00000172,00000000,00000000,00000000,00001565,00000000,00000017,00000000,00000134,00000057,00000090,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00013533,00001962,00000174,00000363,00000005,00007476,00009818,00000024,00000122,00000350,00000027,00001237,00000493,00000356,00000000,00000288,00000000,00000000,00000000,00000823,00000000,00000013,00000000,00000115,00000129,00000108,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00026459,00001016,00000056,00000208,00000011,00021488,00008667,00000031,00000194,00000190,00000024,00001139,00000499,00000343,00000000,00001433,00000000,00000000,00000000,00000669,00000000,00000019,00000000,00000105,00000095,00000073,                                                                                                    
